sim_id,p_AlAl_phi0,p_AlAl_gamma,p_AlAl_r0,d_Al_rho0,d_Al_beta,d_Al_r0,e_Al_F0,Al_fcc.E_coh,Al_fcc.a0,Al_fcc.E_coh.err,Al_fcc.a0.err
sim_id,param,param,param,param,param,param,param,qoi,qoi,err,err
5282.0,3.870970020883638,2.4062529350541304,1.9265865713050663,1.5895834890294678,2.233266909996515,1.7739819752457113,-3.249058677161563,-1.8452385571648475,4.27841905957562,1.5147614428351523,0.2284190595756206
5298.0,0.8100556056275446,5.093745330216423,2.689288338837307,1.9160083088793995,3.7990015423533463,2.2568562069010603,-4.457533814523909,-4.875072929127025,3.94468302760382,-1.5150729291270255,-0.10531697239617976
5320.0,2.603248486673341,5.003302027692998,2.2888259064079173,1.9826289877964793,2.2775584730731935,3.2440732202981843,-0.7138807266292453,-4.620271980730925,3.90725345330067,-1.2602719807309248,-0.14274654669932962
5365.0,2.5529006395551073,4.770844632892921,2.6460775477767196,1.2796257693252562,2.471253947442486,2.4828164908374983,-2.7837038055987873,-3.3688820269867,4.48714824865471,-0.008882026986700264,0.4371482486547098
5394.0,1.0951480757719176,6.147269082195258,2.1682568689197312,1.646990954574878,2.621142592748951,1.9182091120242606,-1.7381222033564874,-2.820631309569,3.55072813000659,0.539368690431,-0.49927186999341
5409.0,3.0165173925383844,6.443358006574643,2.3898896588745746,3.217990088064782,4.766354091044782,2.532634396486978,-1.1265236828880285,-2.4247905521868773,3.93717838422592,0.9352094478131225,-0.11282161577408001
5413.0,3.501086285711847,5.594941550788846,2.108197622556705,3.665080641966843,3.0007429485813883,2.1271936434483165,-0.966878827831871,-1.9708059112658476,3.82728453338253,1.3891940887341523,-0.22271546661747
5417.0,3.99903371862253,5.107074958780226,2.0323805049551447,3.6982209520050917,2.200668927485386,1.3219922845818926,-3.14130304673202,-3.916629530761125,3.71182667443142,-0.5566295307611253,-0.33817332556857993
5474.0,1.3178596002084986,6.900955257902267,2.562964500672392,2.017629407418695,6.896073701948417,2.3513038119556535,-4.791275815728358,-4.1180711570607,3.76080760704448,-0.7580711570607002,-0.28919239295552
5500.0,0.7747677631569422,6.920510865000231,2.7773394945105276,1.2783537588194678,2.793146781562781,4.483325989422763,-0.12311593469502213,-2.8654986036834,4.30147789146437,0.49450139631660006,0.2514778914643703
5560.0,0.721923147844108,5.244157487636743,2.2577595240913517,2.743362779564814,2.2224300975325195,1.1186677368613749,-2.9988264797109836,-2.664759679506475,3.65688081640962,0.6952403204935247,-0.3931191835903798
5694.0,2.891009699360458,6.64851738214269,2.7906580097975597,3.553205734804589,6.303563936468025,2.603336151575954,-3.1675184397336125,-2.30482793364804,4.43452213842467,1.0551720663519597,0.3845221384246704
